fiscal_year,base_value,cost_growth_ratio,schedule_slip_days,planned_duration_days,number_of_offers,n_transactions,military_branch,naics_code,psc_code,contract_type,extent_competed,place_state
2015,28416875.0,-1.0,569.0,492.0,2.0,17,USACE,237990.0,Y1PZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,247183.78,0.0,0.0,127.0,1.0,1,USACE,237990.0,Y1KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,1666121.98,-1.0,0.0,250.0,1.0,2,USACE,238210.0,Y1BG,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,71981540.0,-1.0,338.0,1355.0,2.0,51,USACE,237990.0,Z2KA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,697550.0,-1.0,155.0,168.0,1.0,2,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,4848500.0,-1.054778591316902,-15.0,281.0,4.0,2,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,86309.0,0.0,0.0,103.0,1.0,1,USACE,238990.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2123000.0,-1.00765426283561,48.0,258.0,4.0,5,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,1753183.37,0.0,0.0,271.0,1.0,1,USACE,238160.0,Z2FB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,90226.07,0.0,0.0,76.0,1.0,1,USACE,238910.0,Z2FC,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,4982250.0,-1.0120126448893572,-11.0,158.0,4.0,5,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,10086116.0,-1.0260314912102935,321.0,217.0,5.0,4,USACE,237310.0,Y1EZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NM
2015,9957950.0,-1.010274705135093,432.0,279.0,2.0,19,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,1234612.95,0.0,0.0,324.0,1.0,1,USACE,238320.0,Z1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,871751.74,0.0,0.0,123.0,1.0,1,USACE,237310.0,Z2BD,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2282500.0,-1.0335251872946332,-94.0,368.0,5.0,6,USACE,237990.0,Y1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,687698.54,-0.9695738775306982,13.0,374.0,1.0,3,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,647908.41,-0.9320490376101153,568.0,162.0,1.0,3,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,233775.01,0.0,0.0,81.0,1.0,1,USACE,238330.0,Z1AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,41301.0,0.0,0.0,123.0,1.0,1,USACE,238990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,544804.0,-2.0,0.0,380.0,1.0,2,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2015,408855.0,0.0,0.0,103.0,1.0,1,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,742780.0,0.0,0.0,296.0,1.0,1,USACE,238210.0,Z2AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NY
2015,5716300.0,-1.0013295138463691,209.0,296.0,5.0,10,USACE,237990.0,Z2KA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,1082395.11,-0.9974131442630039,906.0,303.0,1.0,5,USACE,236220.0,Z1AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,CA
2015,357369.0,-0.9061949973276922,106.0,145.0,1.0,2,USACE,238220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,81066.03,0.0,0.0,91.0,1.0,1,USACE,238110.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,1859597.0,-1.0,12.0,382.0,1.0,4,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2015,1956055.0,-0.9949720227703209,185.0,365.0,1.0,3,USACE,237310.0,Y1BD,FIRM FIXED PRICE,NOT COMPETED,LA
2015,1892332.0,-1.0522091260941526,101.0,137.0,1.0,3,USACE,236220.0,Y1QA,FIRM FIXED PRICE,NOT COMPETED,TX
2015,237166.48,0.0,0.0,150.0,1.0,1,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2282009.69,-1.0,78.0,196.0,1.0,2,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,306823.0,0.0,0.0,366.0,1.0,1,USACE,236220.0,Y1AZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,13977664.0,-1.0096141343789635,135.0,614.0,3.0,6,USACE,236220.0,Y1BZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,4219500.0,-1.1861632776395308,20.0,157.0,6.0,4,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,7352117.94,-0.9904078402202563,158.0,229.0,1.0,10,USACE,237990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,1463839.0,-1.0212905927496125,-12.0,366.0,1.0,5,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,4608980.92,-0.9970033028472594,143.0,381.0,1.0,4,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2228616.0,-0.8895094534006756,555.0,270.0,1.0,5,USACE,236220.0,Y1AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,1802282.0,-1.0,136.0,191.0,1.0,2,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2015,3968744.0,-0.959294174680957,990.0,378.0,1.0,8,USACE,236220.0,Z2AZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2879560.0,-0.9798552556640597,654.0,365.0,1.0,12,USACE,236220.0,Y1AZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,922000.0,-1.0,509.0,345.0,1.0,5,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,99456.0,0.0,0.0,183.0,1.0,1,USACE,238220.0,Y1EZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,AL
2015,5946.33,0.0,0.0,30.0,1.0,1,USACE,237110.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,2521417.49,-1.0,54.0,375.0,1.0,3,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2015,1115586.0,-1.0,153.0,127.0,1.0,2,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,137842.0,0.0,0.0,183.0,1.0,1,USACE,238220.0,Y1EZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2015,704800.0,-0.9844707718501703,101.0,285.0,1.0,4,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2015,249115.89,0.0,0.0,183.0,1.0,1,USACE,238210.0,Y1EZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,GA
2015,445374.74,-1.0,39.0,129.0,1.0,4,USACE,238990.0,Z1KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,6248850.0,-1.222426566488234,74.0,112.0,3.0,6,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,1916960.0,-1.0203061096736499,0.0,98.0,1.0,2,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,333977.09,-1.4942676756660165,0.0,148.0,1.0,3,USACE,238990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,4343000.0,-0.99246050886484,2.0,157.0,5.0,4,USACE,237310.0,Y1EZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,AZ
2015,329232.0,-0.9998177576906254,0.0,182.0,1.0,2,USACE,238210.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,6521000.0,-1.0888775218524767,323.0,143.0,2.0,6,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,46527000.0,-0.9997702624282675,570.0,909.0,4.0,37,USACE,236220.0,Y1QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,31346816.0,-1.0039521755574794,189.0,612.0,4.0,4,USACE,237310.0,Y1BD,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2015,1072659.17,-0.9766878420477214,262.0,104.0,1.0,4,USACE,236220.0,Z1MH,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,39574.0,0.0,0.0,150.0,8.0,1,USACE,236210.0,Y1AA,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2015,76021.0,-1.0,0.0,66.0,3.0,2,USACE,238330.0,Y1AA,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2015,72893.82,-1.0,0.0,91.0,1.0,2,USACE,238160.0,Z2FB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,17900.0,0.0,0.0,30.0,1.0,1,USACE,238220.0,Z2NB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2015,82797.0,-1.0,990.0,31.0,3.0,3,USACE,237310.0,Z1LB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2015,13000.0,0.0,0.0,30.0,2.0,1,USACE,221310.0,Z2NE,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2015,24009.19,0.0,0.0,60.0,1.0,1,USACE,238110.0,Z2BA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2015,70843.2,-0.2644777480407435,112.0,95.0,1.0,2,USACE,238160.0,Z2JZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2015,117406.0,0.0,0.0,115.0,1.0,1,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2015,128291.0,-1.0,116.0,67.0,1.0,3,USACE,238220.0,Z2AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,7448500.0,-1.0998913204000806,78.0,177.0,4.0,5,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,6508850.0,-1.0213780468131852,53.0,224.0,3.0,6,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,116299.0,-0.4761691846017593,40.0,35.0,1.0,2,USACE,237990.0,Z1KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,3413186.0,-1.0005639891878146,120.0,368.0,1.0,4,USACE,237990.0,Z1FC,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,1830000.0,-1.0042349234972676,73.0,171.0,8.0,7,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,2388083.74,-1.0,18.0,220.0,1.0,2,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT COMPETED,NM
2016,3435318.0,0.0,0.0,80.0,1.0,1,USACE,237310.0,Z2BD,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,2412821.22,-1.0,297.0,251.0,1.0,5,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2068689.0,0.0,0.0,218.0,1.0,1,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT COMPETED,TX
2016,2769011.14,-0.994353218817314,327.0,255.0,1.0,8,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,3053325.0,-1.0,496.0,228.0,1.0,9,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,2176948.27,-1.0166209737266747,458.0,207.0,1.0,3,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,4747000.0,-0.9789542869180535,191.0,253.0,8.0,28,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,2148675.0,-1.0,393.0,249.0,1.0,5,USACE,238160.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2268400.0,0.0,0.0,185.0,5.0,1,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,3163461.0,-1.0221851921044705,184.0,201.0,1.0,6,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,4136550.0,-1.1286024706579154,40.0,94.0,3.0,5,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,7696600.0,-1.0061853805576488,165.0,226.0,5.0,6,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,13955600.0,-1.0508142466106796,0.0,195.0,3.0,5,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,4650000.0,-1.0448791397849462,-44.0,262.0,10.0,4,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,334056.66,-0.9877595615067216,195.0,106.0,1.0,3,USACE,237990.0,Z2KA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,5782500.0,-0.9368785127539991,60.0,176.0,5.0,5,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,6147750.0,-0.7172298808507177,0.0,199.0,2.0,2,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,6927800.0,-1.0003776090533791,43.0,333.0,3.0,6,USACE,237990.0,Z2QA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,231983.16,0.0,0.0,107.0,1.0,1,USACE,238990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,8293830.0,-0.9925427154885017,0.0,322.0,3.0,5,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,2241800.0,0.0,0.0,196.0,5.0,1,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,15692500.0,-1.0888140519356382,-45.0,316.0,2.0,7,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,12445000.0,-0.7062482555243069,803.0,189.0,3.0,18,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,7714200.0,-1.463198860542895,0.0,225.0,2.0,2,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,5189300.0,-1.1139300676391806,-23.0,177.0,3.0,3,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,WA
2016,3498771.19,-2.0,0.0,371.0,1.0,2,USACE,236220.0,Z1FC,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2495582.0,0.0,0.0,221.0,2.0,1,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2017,72470.0,0.3557610045536084,428.0,478.0,5.0,53,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,15448340.0,-0.9713756565430332,794.0,644.0,2.0,16,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,10920027.0,0.0,0.0,357.0,3.0,1,USACE,236220.0,Y1AA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,CA
2016,26571750.0,-1.0555685549502762,406.0,404.0,4.0,21,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,18276.0,0.0,0.0,46.0,2.0,1,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2016,88882.0,0.0,0.0,216.0,1.0,1,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,435902.65,-1.0,269.0,137.0,1.0,4,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,3929700.0,-1.0978477364684327,8.0,132.0,4.0,2,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,70304.05,0.0,0.0,114.0,1.0,1,USACE,238910.0,Z1KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2771888.0,-1.0,32.0,375.0,1.0,3,USACE,236220.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,2350000.0,-0.9976632978723404,123.0,220.0,1.0,3,USACE,236220.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,3977866.0,-0.888720736193728,918.0,434.0,1.0,8,USACE,236220.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2593045.0,-0.9167258686216398,4.0,364.0,3.0,8,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,890037.1,-1.0,174.0,196.0,1.0,2,USACE,238990.0,Z2LZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,325094.0,-1.0,-6.0,193.0,1.0,2,USACE,238190.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,228000.0,-1.0,66.0,116.0,1.0,4,USACE,236220.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,176391.0,0.0,0.0,153.0,1.0,1,USACE,238120.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,206110.0,-1.0,5.0,152.0,1.0,2,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1328946.88,-0.9962376223796093,282.0,63.0,1.0,7,USACE,238330.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1300576.0,0.0,0.0,299.0,1.0,1,USACE,237310.0,Z2LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,3936900.0,-1.0012954354949326,702.0,315.0,3.0,16,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2016,235094.0,-0.45204896764698377,136.0,61.0,1.0,3,USACE,237310.0,Y1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2046658.1,-1.0,0.0,212.0,1.0,2,USACE,236210.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,233919.36,-1.0,18.0,121.0,1.0,3,USACE,238990.0,Z2LZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1449554.0,-1.0,-56.0,365.0,1.0,2,USACE,236220.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1441948.18,-0.9972128402006791,63.0,268.0,1.0,3,USACE,236220.0,Z1PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,71196.3,-1.0,133.0,124.0,1.0,2,USACE,238110.0,Y1KA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,2449924.5,-0.938773623432069,101.0,148.0,1.0,8,USACE,237990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1797688.0,-0.9931022513361607,162.0,431.0,1.0,4,USACE,238290.0,Z2DA,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2016,988877.65,-0.987288073504341,388.0,220.0,1.0,2,USACE,238210.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1988849.0,0.0,0.0,540.0,1.0,1,USACE,236210.0,Y1FC,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,2357400.49,-0.9929916320667262,1010.0,210.0,1.0,7,USACE,236220.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,913025.0,-1.0,46.0,213.0,2.0,2,USACE,236220.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,4167519.99,-0.9838093158132638,206.0,439.0,1.0,5,USACE,236220.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1770419.0,-0.9970588883196576,75.0,371.0,1.0,4,USACE,238220.0,Y1AZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,2278576.0,-0.9829138900787159,72.0,291.0,1.0,3,USACE,236220.0,Z1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,2266010.17,-1.0,116.0,365.0,1.0,2,USACE,238910.0,Z1PC,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,521799.04,-1.0,168.0,152.0,1.0,3,USACE,236220.0,Y1AA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,1146129.0,-1.0,52.0,299.0,1.0,3,USACE,236220.0,Y1NZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,2024586.0,0.0,0.0,240.0,1.0,1,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NM
2016,1966085.0,-0.9805348649727758,157.0,240.0,1.0,3,USACE,236220.0,Z2NE,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,1804633.0,0.0,0.0,391.0,1.0,1,USACE,238990.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,LA
2016,2001422.0,-0.9531802888146528,31.0,291.0,1.0,2,USACE,236220.0,Z1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2016,1181543.0,-1.0,175.0,224.0,1.0,2,USACE,541320.0,Z1PA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,674951.79,-1.0,0.0,168.0,1.0,2,USACE,238160.0,Z2AZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,56070.0,0.0,0.0,63.0,1.0,1,USACE,238160.0,Z1AA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,2068485.99,0.0,0.0,331.0,1.0,1,USACE,238160.0,Y1JZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NM
2016,122655.37,-1.0,26.0,96.0,1.0,2,USACE,237990.0,Y1KZ,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,41512.0,-0.5396511851994604,85.0,68.0,1.0,2,USACE,238160.0,Z1AA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,70180.0,-1.0,-2.0,60.0,1.0,3,USACE,237130.0,Z2BG,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2016,98000.15,-1.0,-31.0,105.0,1.0,2,USACE,237110.0,Y1ND,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2016,75606.0,0.0,0.0,106.0,1.0,1,USACE,237990.0,Z2KA,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2016,12200.0,0.0,0.0,31.0,1.0,1,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,COMPETED UNDER SAP,TX
2016,28234.0,-1.0,0.0,32.0,1.0,2,USACE,237990.0,Z2KA,FIRM FIXED PRICE,NOT COMPETED UNDER SAP,TX
2017,2187503.0,-0.9976091461360281,78.0,344.0,1.0,7,USACE,236220.0,Z2JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2017,867177.33,-1.0,182.0,140.0,1.0,2,USACE,236220.0,Y1GZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NH
2017,1106487.12,-0.9780479234136951,303.0,87.0,1.0,4,USACE,238990.0,Z2LZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2017,3507106.62,-1.0,167.0,385.0,1.0,5,USACE,238110.0,Z2PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,NM
2017,5343380.0,-1.0,219.0,288.0,3.0,21,USACE,237990.0,Z1KB,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2017,2100000.0,-0.9882122238095238,181.0,321.0,1.0,3,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2017,1152399.84,-1.0,81.0,107.0,1.0,4,USACE,237990.0,Z2PZ,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2017,1250775.0,-1.0,13.0,94.0,1.0,2,USACE,237310.0,Y1LB,FIRM FIXED PRICE,NOT AVAILABLE FOR COMPETITION,TX
2017,13849750.0,-1.1680998140760663,375.0,131.0,3.0,10,USACE,237990.0,Z2KF,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
2017,8996029.0,-0.9030871821333614,410.0,428.0,2.0,5,USACE,236220.0,Y1AZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2017,1297500.0,-1.0063082851637766,-13.0,247.0,6.0,3,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2017,860080.0,0.0,0.0,155.0,6.0,1,USACE,237990.0,Z1KZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,TX
2017,56034000.0,-1.0,197.0,789.0,4.0,25,USACE,236220.0,Y1JZ,FIRM FIXED PRICE,FULL AND OPEN COMPETITION,TX
